id,code,genotype,date,latitude,longitude,sensor,mac_address,ndvi,near_infrared,red,green,blue,infrared,NDVI,RDVI,NDVIg,NDVIb,SR,MSR,IPVI,SIPI,EVI,GARI,SAVI,GSAVI,GOSAVI,NPCI,GCI,GRVI,PSRI,NLI,TDVI,VARI,WDRVI,GRDVI,GBNDVI,RBNDVI,PNDVI,ISR,NDWI,TGI,GLI,CVI,WDRVI.1,BWDRVI ,GRVI.1,redEdge,ndre,sr,dgci,sipi,rgr,ari,ndvi.1,infrared.1,red.1,green.1,blue.1,near_infrared.1,NDVI.1,RDVI.1,NDVIg.1,NDVIb.1,SR.1,MSR.1,IPVI.1,SIPI.1,EVI.1,GARI.1,SAVI.1,GSAVI.1,GOSAVI.1,NPCI.1,GCI.1,GRVI.2,PSRI.1,NLI.1,TDVI.1,VARI.1,WDRVI.2,GRDVI.1,GBNDVI.1,RBNDVI.1,PNDVI.1,ISR.1,NDWI.1,TGI.1,GLI.1,CVI.1,WDRVI.3,BWDRVI .1,GRVI.3,redEdge.1,ndre.1,sr.1,dgci.1,sipi.1,rgr.1,ari.1,yield_g,plant_height_cm,NDVI_calculated,NDRE_calculated,EVI_provided
30,212,RGA1,18.03.2022. ,44.86817862,20.32757892,,,0.3358957299450448,191.4,95.2,72.2,44.6,204.0,0.36358964289484597,10.412085766731536,0.47863530072538596,0.642130050559945,2.14866487863481,53.73747290697107,0.681794821447423,1.4725388438539508,0.6175549256196398,0.12659243464429312,0.5444676097010449,0.7166394097502286,0.47835472655742717,0.3632083680989504,1.842145514616103,-0.13914274543420274,0.11449809030619655,0.9953850436624668,0.7980417719118764,-0.1891824370101809,-0.39937506972220005,0.09940273377180739,0.27362568126352116,0.1872849050792146,-0.018088468981804016,0.4673572992772802,-0.47863530072538596,7.866,0.014674306257723849,3.771567172351144,-0.6464791954986224,-0.37033300917451906,2.8421455146161025,153.0,0.11318070880716039,2.016486091559638,43.44038,0.36320836809894985,1.3257580981110362,0.003476384426649665,0.3358957299450448,204.0,95.2,72.2,44.6,191.4,0.33589572994504524,9.793271386809504,0.45392815618252297,0.6232048138678212,2.016486091559643,54.89935421189282,0.6679478649725226,1.5334079892613073,0.562694345684218,0.09539439768940894,0.5029591756158747,0.6795867538791677,0.4536492871739296,0.3632083680989504,1.6675245277598219,-0.13914274543420274,0.12186930971522483,0.9947722023112577,0.7524301866525562,-0.1891824370101809,-0.4256452012991721,0.06802647231493894,0.24416096721579006,0.15663328169737117,-0.049662068641253235,0.49772242665968064,-0.45392815618252297,7.866,0.014674306257723849,3.5401040856661856,-0.6645516255377584,-0.39730826736425434,2.667524527759822,153.0,0.11318070880716039,2.016486091559638,43.44038,0.36320836809894985,1.3257580981110362,0.003476384426649665,3965,77.5,0.33565945568736916,0.11149825783972128,0.6175549256196398
31,213,RGA2,18.03.2022. ,44.86817657500001,20.32756675,,,0.21759162672585725,154.75,99.0,67.0,44.5,169.0,0.2596260578699565,8.339913409362689,0.4313865086354404,0.5814611825618083,1.704120082815735,60.19335336832566,0.6298130289349783,1.7918143283996941,0.40434012747463377,0.02744282286845314,0.38871447852988605,0.645705044388463,0.4310928080447338,0.3795115459589144,1.5227545951316444,-0.19352508071501692,0.19076909504149567,0.9929719610917696,0.6164105205000002,-0.26469947222751367,-0.49186958061579805,0.007707525766678009,0.20364383561643837,0.07991905237815775,-0.1106478834580473,0.5883395068887995,-0.4313865086354404,1.2449999999999992,-0.03517110875335131,3.73848185095439,-0.7088937269733602,-0.45047549023594224,2.5227545951316444,125.5,0.10304466885697558,1.5608187464709176,45.340650000000004,0.379511545958914,1.480837059115745,0.004883855354275877,0.21759162672585725,169.0,99.0,67.0,44.5,154.75,0.2175916267258578,7.423103735898652,0.39425640043457827,0.5510559885974302,1.5608187464709204,61.8787700170164,0.608795813362929,2.013076901053596,0.33209791248892856,-0.01701082902670622,0.32574810734276594,0.5900492249818123,0.39397107883234717,0.3795115459589144,1.31175608544461,-0.19352508071501692,0.20854055190483106,0.9915805670196518,0.53326720927444,-0.26469947222751367,-0.524626224793325,-0.03671915360672826,0.16055613782315029,0.0355974843787825,-0.15422785273566725,0.643748274512848,-0.39425640043457827,1.2449999999999992,-0.03517110875335131,3.4274551654928507,-0.730137911515475,-0.4849613760626729,2.31175608544461,125.5,0.10304466885697558,1.5608187464709176,45.340650000000004,0.379511545958914,1.480837059115745,0.004883855354275877,3220,71.5,0.21970443349753693,0.10437109723461195,0.40434012747463377
32,214,BS16,18.03.2022. ,44.86817222,20.3275666,,,0.369203033250263,196.2,90.6,67.4,44.4,208.0,0.39410103513943007,10.821977681373966,0.5108188881010329,0.648185473632531,2.313831483884592,49.97546804859197,0.697050517569715,1.3997584240193912,0.7103795917838862,0.17738881088543407,0.5901557938741838,0.7648321141774742,0.5105206569706212,0.3403428301002462,2.094077155207569,-0.14557157612912236,0.11169663646177438,0.9957984295485293,0.8456075111223317,-0.20233031674208143,-0.36837555663926075,0.13764805420359297,0.3010826459621809,0.21362218583996243,0.014522795669807432,0.43566921618303056,-0.5108188881010329,4.981999999999999,-0.0003561114604350886,4.147732588110375,-0.6246529102505821,-0.36180460882838694,3.094077155207569,158.4,0.10683336340532472,2.1832420913075863,44.44966,0.3403428301002458,1.342673160136882,0.0037737845099595803,0.369203033250263,208.0,90.6,67.4,44.4,196.2,0.36920303325026355,10.2620086735995,0.48892650560603235,0.6309516237853423,2.1832420913075907,50.993967274457006,0.6846015166251317,1.445810997431687,0.6585804107611799,0.14905907877014607,0.5528332161993827,0.7319938454570984,0.4886283231395165,0.3403428301002462,1.9193660442454246,-0.14557157612912236,0.11842772221599077,0.9952789881637075,0.8061759802019861,-0.20233031674208143,-0.3932264158110237,0.10895969064942745,0.2743344303280412,0.185646466177043,-0.014605326919401617,0.4619152670612047,-0.48892650560603235,4.981999999999999,-0.0003561114604350886,3.913417896849495,-0.642050405991318,-0.38686169511680274,2.9193660442454243,158.4,0.10683336340532472,2.1832420913075863,44.44966,0.3403428301002458,1.342673160136882,0.0037737845099595803,4120,96.0,0.3682008368200837,0.10659898477157355,0.7103795917838862
33,215,BS12,18.03.2022. ,44.86820508333333,20.327586716666666,,,0.34627728742273783,171.5,83.33333333333333,60.666666666666664,40.5,182.83333333333334,0.37445034890584344,9.969840351362812,0.5017485725893535,0.6377007662448907,2.1994198182332583,46.64066094861906,0.6872251744529217,1.4300885797889424,0.6562952647804451,0.15650649697102967,0.5606148239686669,0.7510733345349702,0.5014175418571533,0.34630414040743723,2.016293374023637,-0.1567028058277531,0.12347640232748643,0.9950141982883669,0.8159651752160563,-0.21799265568089288,-0.38919130000519025,0.119300291643451,0.2879447939229559,0.19321282217107869,-0.003876307518947343,0.4553400149277255,-0.5017485725893535,3.4616666666666664,-0.00940879961138696,4.140144462691478,-0.639500405532742,-0.37621673213142554,3.0162933740236375,133.16666666666666,0.12639910608447033,2.0619380236231417,45.69145,0.34630414040743696,1.3723220949372215,0.0044735550986899,0.34627728742273783,182.83333333333334,83.33333333333333,60.666666666666664,40.5,171.5,0.3462772874227383,9.380534139509669,0.4770623740585615,0.6180835018940344,2.0619380236231457,47.66928327239945,0.6731386437113692,1.4868393768593655,0.5989192838890206,0.12477335811540258,0.5183913200839657,0.7140482689410949,0.4767322242865453,0.34630414040743723,1.828569794605979,-0.1567028058277531,0.1316634937327211,0.9943167469365952,0.7700785213263374,-0.21799265568089288,-0.4162592219680654,0.08728342279928403,0.25797060380358455,0.16187889060401436,-0.03620271877651176,0.4858801014731416,-0.4770623740585615,3.4616666666666664,-0.00940879961138696,3.8836132189087196,-0.6581951628770356,-0.4035942603501083,2.8285697946059787,133.16666666666666,0.12639910608447033,2.0619380236231417,45.69145,0.34630414040743696,1.3723220949372215,0.0044735550986899,3983,76.0,0.34597776324395035,0.12582056892778998,0.6562952647804451
34,216,S6,18.03.2022. ,44.868249757142856,20.32764482857143,,,0.1834053817916273,146.57142857142858,100.42857142857143,67.0,46.857142857142854,162.85714285714286,0.23468057140707566,7.8358748478836,0.4157307115203959,0.5521387631287542,1.6225038518919874,62.11204369869807,0.6173402857035378,1.9265668385889698,0.3788712923389871,0.012944255170941433,0.35135494118483884,0.6222327705146584,0.41543943784260573,0.3640995173867606,1.4275680633068402,-0.20013969154354677,0.2089694147002262,0.992242812479822,0.5659456626154177,-0.2771159468449424,-0.5108475565990599,-0.015844680845727425,0.17578887292153844,0.04808935292316514,-0.1381033334718234,0.6219844739909469,-0.4157307115203959,-0.750000000000001,-0.0479543646211607,3.6492898959633613,-0.7211135357861548,-0.48470092403523457,2.42756806330684,121.14285714285714,0.09499662563913157,1.4586657216966272,45.536185714285715,0.3640995173867602,1.5046509379671502,0.005030500912330872,0.1834053817916273,162.85714285714286,100.42857142857143,67.0,46.857142857142854,146.57142857142858,0.18340538179162774,6.688476882461315,0.37029613146575185,0.5136666839098624,1.4586657216966314,64.13572736024626,0.591702690895814,2.3324095708509853,0.2911043709375884,-0.04054395799417459,0.2745567035497417,0.5541382943049339,0.3700170875447633,0.3640995173867606,1.181913620528207,-0.20013969154354677,0.23292244819065316,0.9903459166962586,0.4593933658725607,-0.2771159468449424,-0.5491884971473412,-0.06930482875195389,0.12333800226079787,-0.005462620059093142,-0.19019066880046065,0.6930248682913609,-0.37029613146575185,-0.750000000000001,-0.0479543646211607,3.279253242908468,-0.745721186786985,-0.5245717626354265,2.1819136205282073,121.14285714285714,0.09499662563913157,1.4586657216966272,45.536185714285715,0.3640995173867602,1.5046509379671502,0.005030500912330872,798,110.0,0.18681318681318684,0.09498399146211318,0.3788712923389871
35,217,S2,18.03.2022. ,44.868284871428564,20.327698571428574,,,0.14317414228079928,152.14285714285714,113.57142857142857,73.85714285714286,48.857142857142854,171.0,0.20129336072754547,7.558752605851841,0.3972956763621416,0.55529291167053,1.5051774207748265,71.75960599201814,0.6006466803637728,2.1422072811466824,0.2952629825709989,-0.03608752760456779,0.3014071685032052,0.5947141902915954,0.39703304797330236,0.39838991867869167,1.320728581480404,-0.2130640603256326,0.23366829885111803,0.9921575755325486,0.5012275740044781,-0.28843339481228447,-0.5373412892372882,-0.04585021311717092,0.1645906630100218,0.025186727789507726,-0.1604235335573813,0.6651920160105311,-0.3972956763621416,-0.23857142857142932,-0.048755538705959035,3.5818431287281074,-0.7383856262846644,-0.4817379409888442,2.3207285814804037,124.85714285714286,0.09861936419145442,1.3369391581177354,44.74278571428571,0.39838991867869117,1.5424589595782687,0.004844611358065127,0.14317414228079928,171.0,113.57142857142857,73.85714285714286,48.857142857142854,152.14285714285714,0.14317414228079958,6.150345042939234,0.34565870903165913,0.5124375534071774,1.3369391581177432,74.28141479201211,0.5715870711404,2.7948046796626516,0.2049689498079176,-0.0955677167249688,0.21435924135963802,0.5173295809935788,0.34541118430767687,0.39838991867869167,1.0601098209457465,-0.2130640603256326,0.2639687647503814,0.9899636730171418,0.3731269370650598,-0.28843339481228447,-0.57830363643328,-0.10527622460358581,0.10583305825921975,-0.03461765455377439,-0.21801415619304892,0.7506372628188261,-0.34565870903165913,-0.23857142857142932,-0.048755538705959035,3.177683904347567,-0.7642338298368421,-0.5262624972705593,2.0601098209457467,124.85714285714286,0.09861936419145442,1.3369391581177354,44.74278571428571,0.39838991867869117,1.5424589595782687,0.004844611358065127,434,109.5,0.14516129032258063,0.09850438370293962,0.2952629825709989
36,218,BAS17,18.03.2022. ,44.86831855999999,20.32774774,,,0.2521624439123208,171.4,102.2,69.4,47.0,191.6,0.30405335890752105,9.437325403660878,0.46792967008904257,0.6054521217905494,1.8797520378030756,60.32375123269512,0.6520266794537606,1.6292349813183147,0.4958748865641923,0.08060426375623633,0.45530373867181134,0.7005493780421743,0.4676423340888639,0.3692432613381569,1.7704882478876285,-0.19134247085190897,0.17155624749992465,0.9944027033743783,0.69715087503272,-0.2638915996913395,-0.4540700098660979,0.055186417226861705,0.24377757559331883,0.12411087171801874,-0.06580086760894713,0.5345831182400593,-0.46792967008904257,0.8719999999999999,-0.036623761204103225,4.0837524812496495,-0.6837425563617734,-0.42110429123450954,2.7704882478876285,140.4,0.09916631713023027,1.682243115080172,44.984359999999995,0.3692432613381564,1.47333694717595,0.0046557778969734415,0.2521624439123208,191.6,102.2,69.4,47.0,171.4,0.25216244391232123,8.284370720620254,0.4227992788651537,0.5685052531845793,1.6822431150801749,62.530509846278036,0.6260812219561606,1.8276053646226456,0.40186620318138716,0.024684190700773746,0.3775535831181239,0.6328823022091876,0.4225180021082142,0.3692432613381569,1.4790055545473504,-0.19134247085190897,0.19222986074344836,0.9929711688890265,0.6007533496494362,-0.2638915996913395,-0.4972299715875971,-0.0008576163129841157,0.19023061747906564,0.06849190497685771,-0.12133837545885125,0.5987997617948227,-0.4227992788651537,0.8719999999999999,-0.036623761204103225,3.653537363789897,-0.7122740055342094,-0.46599877350649876,2.47900555454735,140.4,0.09916631713023027,1.682243115080172,44.984359999999995,0.3692432613381564,1.47333694717595,0.0046557778969734415,938,112.0,0.2529239766081871,0.09942270686337396,0.4958748865641923
37,219,BS12,18.03.2022. ,44.868363825,20.32779805,,,0.3361815598412345,185.0,91.75,67.25,43.75,201.25,0.3733872950326705,10.451697174315703,0.4988674915972009,0.6427626172269448,2.199810606060606,51.39144114941611,0.6866936475163352,1.4450996479884295,0.6465658347947045,0.14935740551604107,0.5591270335097536,0.746909012832272,0.498570106941505,0.3544061379730103,1.9920975863171355,-0.1536798814888769,0.12263276893270166,0.9954503557261972,0.8135498947802513,-0.21194011023133055,-0.38961628233924417,0.11702178344623697,0.2888928109709535,0.1951577788318277,-0.003805184542534536,0.4570160675105009,-0.4988674915972009,4.78,-0.003375147289803697,4.080532605844596,-0.6396537718092846,-0.36914015076287476,2.9920975863171355,146.75,0.11540959229103975,2.024053030303025,44.581875,0.35440613797300974,1.36525602088661,0.003960662410550512,0.3361815598412345,201.25,91.75,67.25,43.75,185.0,0.336181559841235,9.631861134551457,0.4662555703543215,0.6169792175594364,2.02405303030303,52.90323362755143,0.6680907799206175,1.5305166210742442,0.5726523112869829,0.10767057219694504,0.5033643623445756,0.6979988137176802,0.4659598025328787,0.3544061379730103,1.7507626012361466,-0.1536798814888769,0.13402090218710228,0.9945891932140317,0.7516551598560235,-0.21194011023133055,-0.4246430381089353,0.07503786787417914,0.24950900639869145,0.1540314753353358,-0.04607991556495643,0.49822265028169477,-0.4662555703543215,4.78,-0.003375147289803697,3.748195559078431,-0.6637151890791727,-0.40489728394811253,2.7507626012361466,146.75,0.11540959229103975,2.024053030303025,44.581875,0.35440613797300974,1.36525602088661,0.003960662410550512,4210,80.5,0.3369467028003613,0.11529766390354182,0.6465658347947045
38,220,S7,18.03.2022. ,44.868404840000004,20.32785394,,,0.21082386160433603,178.0,116.0,75.2,50.4,192.2,0.24758279152468027,8.717748034325842,0.4394660451126688,0.5847713436013023,1.6606618163943832,71.19092297516515,0.6237913957623402,1.869931534748464,0.37518819195606007,0.016127304633663592,0.3707689446066529,0.6579551282975006,0.4392003281995966,0.3942554658245006,1.5777862952188764,-0.21557723996656408,0.21364685954241952,0.9937083591770005,0.5936020377438421,-0.2934385498949774,-0.5015864140982434,0.003914405775868992,0.21108280944682312,0.07236820451648052,-0.1127602442820205,0.6036410086294333,-0.4394660451126688,-0.784000000000001,-0.0529608697929644,4.0120625245609185,-0.7152561397480927,-0.4469411782723628,2.577786295218876,142.0,0.11298412893642651,1.5375420816143417,44.605779999999996,0.3942554658245,1.55222283373081,0.00483641247760698,0.21082386160433603,192.2,116.0,75.2,50.4,178.0,0.21082386160433622,7.851645069562023,0.40769251408322055,0.5586660208423248,1.5375420816143497,72.89835068237437,0.6054119308021682,2.0819345686992747,0.3140251133109663,-0.022595053776169723,0.31569605968281605,0.6103189378610598,0.4074319267907597,0.3942554658245006,1.385487940176988,-0.21557723996656408,0.23119041509301863,0.9926387320126523,0.5201145987667839,-0.2934385498949774,-0.5299287275149538,-0.03481173800331965,0.17377584720771436,0.033723446518297194,-0.15081207227012794,0.6526197053226314,-0.40769251408322055,-0.784000000000001,-0.0529608697929644,3.710924781671199,-0.7335819492198092,-0.47737867137641177,2.385487940176988,142.0,0.11298412893642651,1.5375420816143417,44.605779999999996,0.3942554658245,1.55222283373081,0.00483641247760698,1540,121.5,0.2108843537414966,0.1125,0.37518819195606007
39,221,S2,18.03.2022. ,44.86844918,20.327926079999997,,,0.2118257731136252,174.6,113.6,79.8,50.4,193.2,0.25957913572770597,8.90951725755958,0.4153709553577455,0.5862328985914117,1.7021529186941788,69.13485434032675,0.629789567863853,1.7972249588087261,0.4008327889148485,0.016040548814799223,0.3887288378446104,0.6219072347938553,0.415125482307633,0.38530108492415943,1.4240845316467208,-0.1747093199895906,0.17475498451867286,0.9938766588951824,0.6169942170535742,-0.23659033662545648,-0.49214559556227594,-0.0003788183927695441,0.19477777309745287,0.08187069301327674,-0.11568191713968116,0.588037414965856,-0.4153709553577455,4.751999999999997,-0.013622478817773462,3.4551298478198986,-0.7091200935613006,-0.4454586006523595,2.424084531646721,145.6,0.09147112299049158,1.5389345779012298,43.01032,0.38530108492415904,1.424082665077686,0.0037633602161410698,0.2118257731136252,193.2,113.6,79.8,50.4,174.6,0.21182577311362566,7.795335484687191,0.37264554379857995,0.5520489525850124,1.5389345779012342,71.33583340619138,0.6059128865568129,2.0475219230675954,0.3195123248526355,-0.03446491536307096,0.31718278241229286,0.5578623712726425,0.37240928828264686,0.38530108492415943,1.1916553595658073,-0.1747093199895906,0.19340034127493513,0.9925069424671064,0.5228075818445312,-0.23659033662545648,-0.5294290967953958,-0.05086573178211251,0.1456939227280316,0.031496120400237596,-0.16519389647945654,0.6508061815620297,-0.37264554379857995,4.751999999999997,-0.013622478817773462,3.123858661066935,-0.7333087140133062,-0.4850174107467959,2.1916553595658073,145.6,0.09147112299049158,1.5389345779012298,43.01032,0.38530108492415904,1.424082665077686,0.0037633602161410698,1283,116.0,0.2116585704371964,0.0905683947532792,0.4008327889148485
40,222,RGA2,18.03.2022. ,44.8684936,20.32798872857143,,,0.24617929893327045,186.85714285714286,112.57142857142857,77.71428571428571,52.0,203.42857142857142,0.2864900569313715,9.498820734094737,0.4465733208572883,0.5912176604029817,1.8064990386870234,67.21890622092455,0.6432450284656859,1.6757741808382227,0.46378235894666314,0.058931374582530706,0.42904992739397685,0.6686544928642496,0.44631582995445934,0.3670637042681205,1.6151796074903888,-0.1833522287944569,0.1725487264135992,0.9944473129331692,0.6662753893241405,-0.25263915632500084,-0.4694928704969872,0.032448765408233646,0.2199679612808397,0.1042249554828889,-0.08831485883254128,0.5552011165475313,-0.4465733208572883,2.091428571428571,-0.029214203234479114,3.7932558949317885,-0.6941007430200451,-0.43884002893798735,2.615179607490389,154.0,0.09648614401438663,1.6575810314107486,43.584042857142855,0.3670637042681202,1.4507028400808415,0.004050724853749485,0.24617929893327045,203.42857142857142,112.57142857142857,77.71428571428571,52.0,186.85714285714286,0.2461792989332708,8.570083979576996,0.41116335278853927,0.5621198784470421,1.6575810314107535,69.06340595692033,0.6230896494666354,1.839560929306493,0.3908912943264364,0.015669673228763996,0.3686495504501273,0.615565650827276,0.41091141853057067,0.3670637042681205,1.398718501763372,-0.1833522287944569,0.18846452105064745,0.9933640483287812,0.590181054207539,-0.25263915632500084,-0.502444154271627,-0.010863043108984172,0.1783147207023365,0.0611944603878458,-0.13106832601100143,0.6059002433034993,-0.41116335278853927,2.091428571428571,-0.029214203234479114,3.4779702333180404,-0.7157694967516746,-0.4729480528167763,2.3987185017633723,154.0,0.09648614401438663,1.6575810314107486,43.584042857142855,0.3670637042681202,1.4507028400808415,0.004050724853749485,2115,59.0,0.2480916030534351,0.09639564124057,0.46378235894666314
41,223,RGA3,18.03.2022. ,44.8685310111111,20.328028266666667,,,0.3356154987430242,192.77777777777777,95.88888888888889,72.22222222222223,46.111111111111114,204.44444444444446,0.3618549405549415,10.404105808114965,0.47854450284371286,0.6324604391876254,2.140986212728316,54.2243484495523,0.6809274702774708,1.4649801716906259,0.6280403415362128,0.13227987017264853,0.5418734989315787,0.7165109828193788,0.47826559093166104,0.3507889492606393,1.838824278334255,-0.1407346183360124,0.11649502433593846,0.9953857328155659,0.795090130747339,-0.19375054675474365,-0.40095311836264463,0.09812870086780073,0.2676346017688608,0.18095773814440022,-0.022577941765895185,0.4693276162488584,-0.47854450284371286,6.697777777777777,0.008420697493910796,3.780998187684447,-0.6475500696766712,-0.38413000988215845,2.838824278334255,155.66666666666666,0.10685459812966853,2.0233960367256687,43.53832222222221,0.3507889492606388,1.3310770883394087,0.003456598683066606,0.3356154987430242,204.44444444444446,95.88888888888889,72.22222222222223,46.111111111111114,192.77777777777777,0.3356154987430247,9.814973305729161,0.45531258716650946,0.6140421010052416,2.023396036725673,55.35121450808359,0.6678077493715123,1.5306653134681332,0.5765796546051614,0.1031288981589361,0.5025481324895887,0.6816726848220189,0.45503570562221146,0.3507889492606393,1.6790065139390256,-0.1407346183360124,0.1244305578403335,0.9947799425798531,0.7504254222241942,-0.19375054675474365,-0.4249529650037435,0.06879446715245637,0.23988952656935203,0.15213272907722153,-0.05196552009712469,0.49906819561559806,-0.45531258716650946,6.697777777777777,0.008420697493910796,3.5627657378343347,-0.6638778373640878,-0.40860630340572923,2.679006513939026,155.66666666666666,0.10685459812966853,2.0233960367256687,43.53832222222221,0.3507889492606388,1.3310770883394087,0.003456598683066606,2374,64.5,0.3356428021555043,0.10650510204081633,0.6280403415362128
42,224,S3,18.03.2022. ,44.86851012857142,20.327994057142856,,,0.21281403059983056,170.14285714285714,110.85714285714286,73.28571428571429,49.42857142857143,188.14285714285714,0.2602435193884159,8.779834780798748,0.4404022021083249,0.5847024371509503,1.7095824058942952,67.55782903551551,0.630121759694208,1.8124526624049249,0.40632301902431855,0.03107254107961079,0.3897059284873821,0.6593344786564661,0.4401311641514803,0.3825292485515083,1.5815926647114975,-0.2035170921567961,0.1992874499894719,0.9937615365247449,0.616653735900952,-0.27834099410447893,-0.4909354771708951,0.012732609043750053,0.21185862172319064,0.08179093925568767,-0.10579218077972663,0.5882557392417863,-0.4404022021083249,-0.10000000000000142,-0.0445130438816053,3.902548004962872,-0.7082013264543984,-0.4470465937123911,2.5815926647114975,139.28571428571428,0.1000551661740049,1.5483415194750785,44.681057142857135,0.3825292485515077,1.511998997331847,0.004650344413682907,0.21281403059983056,188.14285714285714,110.85714285714286,73.28571428571429,49.42857142857143,170.14285714285714,0.21281403059983112,7.66840334728682,0.3989459211563741,0.5505773803716995,1.548341519475083,69.70876882952186,0.6064070152999156,2.0984812652272358,0.32574578825543704,-0.01898112812335866,0.3186466617261025,0.5971850622421767,0.39868233554844074,0.3825292485515083,1.3373219619595527,-0.2035170921567961,0.220771527604789,0.9923625851824524,0.5221467877738217,-0.27834099410447893,-0.5277876484268392,-0.037345131863774514,0.16342163993575828,0.031817273940169324,-0.1549758261586043,0.6512428239797232,-0.3989459211563741,-0.10000000000000142,-0.0445130438816053,3.532093811616345,-0.7320985350344966,-0.4861273907815648,2.3373219619595527,139.28571428571428,0.1000551661740049,1.5483415194750785,44.681057142857135,0.3825292485515077,1.511998997331847,0.004650344413682907,718,109.5,0.21098118962887644,0.0997229916897507,0.40632301902431855
43,225,S8,18.03.2022. ,44.868463500000004,20.327903342857145,,,0.22796754606156014,172.71428571428572,107.85714285714286,73.0,48.142857142857146,191.14285714285714,0.2770093680240153,9.048037608887482,0.4461741688339946,0.5958248707081426,1.7933542691247584,64.99113042646457,0.6385046840120078,1.7801458765822484,0.4393585778417816,0.04499649098127935,0.41482201652629547,0.6679908147087562,0.44590278872381617,0.38235449066137267,1.6319006658251376,-0.1923731406871485,0.18637477321878987,0.9939265120206072,0.6435928362056542,-0.2621620353336858,-0.47461567055812137,0.027109635187329537,0.22309150193413416,0.10042197002824518,-0.09019026084919321,0.5703079852109424,-0.4461741688339946,1.5685714285714287,-0.033079812796784555,3.8779428557768276,-0.696881810707121,-0.4305967686546061,2.6319006658251376,141.57142857142858,0.09871372083434911,1.6213823092550286,44.456657142857146,0.3823544906613723,1.4798834307170914,0.004458547319184949,0.22796754606156014,191.14285714285714,107.85714285714286,73.0,48.142857142857146,172.71428571428572,0.2770093680240153,9.048037608887482,0.4461741688339946,0.5958248707081426,1.7933542691247584,64.99113042646457,0.6385046840120078,1.7801458765822484,0.4393585778417816,0.04499649098127935,0.41482201652629547,0.6679908147087562,0.44590278872381617,0.38235449066137267,1.6319006658251376,-0.1923731406871485,0.18637477321878987,0.9939265120206072,0.6435928362056542,-0.2621620353336858,-0.47461567055812137,0.027109635187329537,0.22309150193413416,0.10042197002824518,-0.09019026084919321,0.5703079852109424,-0.4461741688339946,1.5685714285714287,-0.033079812796784555,3.8779428557768276,-0.696881810707121,-0.4305967686546061,2.6319006658251376,141.57142857142858,0.09871372083434911,1.6213823092550286,44.456657142857146,0.3823544906613723,1.4798834307170914,0.004458547319184949,944,125.5,0.23116089613034627,0.09909090909090906,0.4393585778417816
44,226,BS13,18.03.2022. ,44.8684348,20.3278468,POM_BLE,E8:EB:1B:65:62:BF,0.388888888888888,200.0,88.0,65.0,41.0,216.0,0.42105263157894735,11.31370849898476,0.5373665480427047,0.6809338521400778,2.4545454545454546,47.346427642709386,0.7105263157894737,1.3671875,0.7314285714285714,0.19700748129675819,0.6305418719211823,0.8046181172291298,0.5370607483283539,0.3643410852713178,2.3230769230769233,-0.1503267973856209,0.10648148148148148,0.9962348108848195,0.8880470365182058,-0.20535714285714285,-0.34146341463414637,0.17073170731707318,0.3416149068322981,0.25217391304347825,0.05365853658536585,0.4074074074074074,-0.5373665480427047,5.670000000000002,0.003861003861003861,4.498934911242604,-0.6058394160583942,-0.30990415335463256,3.3230769230769233,158.0,0.117318435754189,2.27272727272727,44.8361,0.364341085271317,1.35384615384615,0.00402097902097902,0.388888888888888,216.0,88.0,65.0,41.0,200.0,0.3888888888888889,10.583005244258361,0.5094339622641509,0.6597510373443983,2.272727272727273,48.64383025854586,0.6944444444444444,1.4196428571428572,0.66429418742586,0.15975645114525958,0.5823223570190641,0.7627118644067796,0.5091265650927741,0.3643410852713178,2.076923076923077,-0.1503267973856209,0.115,0.9956096587507484,0.8390722891366967,-0.20535714285714285,-0.375,0.13314447592067988,0.30718954248366015,0.21580547112462006,0.015228426395939087,0.44,-0.5094339622641509,5.670000000000002,0.003861003861003861,4.165680473372781,-0.6296296296296297,-0.3442622950819672,3.076923076923077,158.0,0.117318435754189,2.27272727272727,44.8361,0.364341085271317,1.35384615384615,0.00402097902097902,3118,105.0,0.3888888888888889,0.11731843575418995,0.7314285714285714
