sample_id,genotype,near_infrared,red,redEdge,blue,EVI,date,NDVI_calculated,NDRE_calculated,yield_g,plant_height_cm
49.0,BS18,144.33333333333334,32.666666666666664,103.66666666666667,21.666666666666668,1.61777140412414,11 Apr 2022,0.6308851224105463,0.16397849462365593,980.0,119.5
49.0,BS18,153.57142857142858,42.714285714285715,117.85714285714286,30.714285714285715,1.6050035631096125,16 May 2022,0.5647743813682677,0.13157894736842107,980.0,119.5
49.0,BS18,170.16666666666666,98.66666666666667,138.66666666666666,47.0,0.514178610702698,18 Mar 2022,0.2659640421574705,0.10199676200755532,980.0,119.5
49.0,BS18,119.77777777777777,33.77777777777778,94.22222222222223,25.333333333333332,1.614143118658288,27 May 2022,0.5600578871201158,0.11941848390446515,980.0,119.5
50.0,RGA3,169.0,37.666666666666664,124.33333333333333,25.666666666666668,1.6680163326755508,11 Apr 2022,0.6354838709677421,0.1522727272727273,3820.0,76.0
50.0,RGA3,149.5,25.5,111.16666666666667,17.666666666666668,1.8581832167472083,16 May 2022,0.7085714285714285,0.14705882352941174,3820.0,76.0
50.0,RGA3,194.0,86.66666666666667,154.33333333333334,43.166666666666664,0.7325808595019372,18 Mar 2022,0.38242280285035624,0.11387559808612437,3820.0,76.0
50.0,RGA3,233.5,48.0,177.33333333333334,28.666666666666668,1.5091884005286256,27 May 2022,0.6589698046181173,0.13671399594320482,3820.0,76.0
51.0,RGA4,187.0,34.0,130.0,23.0,1.811730470022136,11 Apr 2022,0.6923076923076923,0.17981072555205047,4232.0,81.0
51.0,RGA4,215.5,34.833333333333336,157.0,24.166666666666668,1.842406383544495,16 May 2022,0.7217043941411451,0.15704697986577182,4232.0,81.0
51.0,RGA4,187.0,88.4,149.6,43.4,0.6706663948178876,18 Mar 2022,0.3580246913580247,0.11111111111111112,4232.0,81.0
51.0,RGA4,350.0,79.25,266.375,44.625,1.269239049699325,27 May 2022,0.6307513104251602,0.13567227742851348,4232.0,81.0
52.0,BS20,91.66666666666667,20.666666666666668,65.0,12.666666666666666,1.5377533257518392,11 Apr 2022,0.6320474777448071,0.1702127659574468,600.0,120.0
52.0,BS20,182.28571428571428,49.142857142857146,145.14285714285714,34.42857142857143,1.4878960333624394,16 May 2022,0.5753086419753086,0.11343804537521814,600.0,120.0
52.0,BS20,167.0,100.6,135.6,44.2,0.4627937063989481,18 Mar 2022,0.24813153961136025,0.10376734963648382,600.0,120.0
52.0,BS20,155.83333333333334,36.833333333333336,123.33333333333333,28.0,1.7693097672501856,27 May 2022,0.6176470588235293,0.11641791044776123,600.0,120.0
53.0,BS11,78.66666666666667,21.333333333333332,59.0,11.666666666666666,1.2342850616963754,11 Apr 2022,0.5733333333333335,0.14285714285714288,3400.0,77.0
53.0,BS11,158.28571428571428,35.857142857142854,113.71428571428571,27.571428571428573,2.5387208302979403,16 May 2022,0.6306107431935246,0.1638655462184874,3400.0,77.0
53.0,BS11,207.42857142857142,88.14285714285714,165.0,43.714285714285715,0.786365638179036,18 Mar 2022,0.4035766070565491,0.11392405063291136,3400.0,77.0
53.0,BS11,163.5,40.75,118.25,27.5,1.547815389119737,27 May 2022,0.6009791921664627,0.160603371783496,3400.0,77.0
54.0,S10,95.33333333333333,32.0,76.66666666666667,14.333333333333334,1.0209348250198158,11 Apr 2022,0.49738219895287955,0.10852713178294568,622.0,117.0
54.0,S10,182.16666666666666,58.5,140.33333333333334,52.5,0.47920161899450003,16 May 2022,0.5138504155124654,0.12971576227390175,622.0,117.0
54.0,S10,141.58333333333334,96.16666666666667,114.33333333333333,42.083333333333336,0.3671061462179684,18 Mar 2022,0.19102698913424468,0.10647997394985352,622.0,117.0
54.0,S10,178.0,46.4,136.8,37.4,1.968983305202944,27 May 2022,0.5864527629233511,0.1308767471410419,622.0,117.0
55.0,S1,79.66666666666667,33.333333333333336,61.333333333333336,17.666666666666668,0.9096622986043325,11 Apr 2022,0.41002949852507375,0.13002364066193856,532.0,113.0
55.0,S1,284.85714285714283,66.0,211.85714285714286,57.42857142857143,2.2439530589996455,16 May 2022,0.6237785016286644,0.14696577509347133,532.0,113.0
55.0,S1,140.4,97.6,115.0,42.6,0.3478194711838826,18 Mar 2022,0.1798319327731093,0.09945184025058733,532.0,113.0
55.0,S1,215.16666666666666,56.0,169.0,44.5,1.89541715696536,27 May 2022,0.5869698832206516,0.12017353579175703,532.0,113.0
56.0,BS19,90.33333333333333,28.0,66.0,18.333333333333332,1.3721131045297843,11 Apr 2022,0.5267605633802817,0.1556503198294243,1667.0,112.0
56.0,BS19,188.85714285714286,52.57142857142857,148.28571428571428,46.142857142857146,2.149193529767099,16 May 2022,0.5644970414201183,0.1203389830508475,1667.0,112.0
56.0,BS19,107.27272727272727,58.54545454545455,86.36363636363636,27.09090909090909,0.5575392166158586,18 Mar 2022,0.293859649122807,0.10798122065727699,1667.0,112.0
57.0,BS14,105.0,34.333333333333336,78.66666666666667,17.333333333333332,1.0596904642939318,11 Apr 2022,0.5071770334928228,0.14337568058076222,1295.0,86.5
57.0,BS14,190.0,56.5,150.16666666666666,49.833333333333336,2.321465734057162,16 May 2022,0.5415821501014199,0.11709946104850567,1295.0,86.5
57.0,BS14,135.55555555555554,72.0,106.66666666666667,34.111111111111114,0.5892575305623657,18 Mar 2022,0.30620985010706636,0.11926605504587148,1295.0,86.5
57.0,BS14,148.2,43.6,113.8,29.2,1.376017459427128,27 May 2022,0.5453597497393118,0.1312977099236641,1295.0,86.5
58.0,S9,106.0,28.333333333333332,79.33333333333333,17.666666666666668,1.4070529545141415,11 Apr 2022,0.5781637717121588,0.14388489208633098,1218.0,119.5
58.0,S9,214.57142857142858,75.42857142857143,164.14285714285714,83.42857142857143,7.763943150359248,16 May 2022,0.47980295566502473,0.1331572991324029,1218.0,119.5
58.0,S9,134.71428571428572,86.14285714285714,108.71428571428571,39.42857142857143,0.44660767340071894,18 Mar 2022,0.21992238033635192,0.10680751173708926,1218.0,119.5
59.0,S4,127.66666666666667,47.0,109.66666666666667,25.333333333333332,1.0772354901087169,11 Apr 2022,0.4618320610687023,0.07584269662921347,840.0,113.0
59.0,S4,137.0,57.285714285714285,109.57142857142857,43.42857142857143,1.3885981369147358,16 May 2022,0.41029411764705886,0.11123986095017382,840.0,113.0
59.0,S4,119.5,84.0,96.0,36.666666666666664,0.343196276873418,18 Mar 2022,0.17444717444717445,0.10904872389791183,840.0,113.0
60.0,RGA4,176.8,42.2,129.0,30.4,1.804947167663157,11 Apr 2022,0.6146118721461188,0.1563113145846959,3028.0,67.5
60.0,RGA4,225.57142857142858,65.0,178.14285714285714,50.0,-1.1507137008121044,16 May 2022,0.552605703048181,0.1174805378627035,3028.0,67.5
60.0,RGA4,169.5,74.75,135.75,37.25,0.7704227255532958,18 Mar 2022,0.38792221084953943,0.11056511056511056,3028.0,67.5
60.0,RGA4,329.0,101.66666666666667,272.5,51.333333333333336,1.0503166255359098,27 May 2022,0.5278637770897832,0.09393183707398171,3028.0,67.5
61.0,RGA5,175.75,37.75,127.0,25.25,1.6289792179473335,11 Apr 2022,0.6463700234192038,0.1610239471511148,3230.0,66.0
61.0,RGA5,159.85714285714286,37.0,125.0,23.428571428571427,1.4645031090525615,16 May 2022,0.6240928882438317,0.12236710130391174,3230.0,66.0
61.0,RGA5,148.5,67.0,116.25,34.5,0.757348194727699,18 Mar 2022,0.37819025522041766,0.12181303116147309,3230.0,66.0
61.0,RGA5,388.6666666666667,101.66666666666667,319.1666666666667,51.166666666666664,1.1549051754511919,27 May 2022,0.585316111488783,0.09818695549799858,3230.0,66.0
62.0,S5,137.5,35.5,95.0,21.0,1.3750795234135333,11 Apr 2022,0.5895953757225434,0.1827956989247312,1325.0,119.5
62.0,S5,178.71428571428572,33.42857142857143,128.14285714285714,27.714285714285715,2.0848990415629154,16 May 2022,0.6848484848484847,0.16480446927374304,1325.0,119.5
62.0,S5,121.42857142857143,78.71428571428571,98.0,35.857142857142854,0.4147337483971283,18 Mar 2022,0.21341898643825843,0.10677083333333333,1325.0,119.5
63.0,S10,148.25,34.25,105.5,22.0,1.5580691857350866,11 Apr 2022,0.6246575342465753,0.1684729064039409,1120.0,126.5
63.0,S10,178.66666666666666,37.166666666666664,129.33333333333334,32.166666666666664,2.2113944165404225,16 May 2022,0.6555984555984556,0.1601731601731601,1120.0,126.5
63.0,S10,151.2,90.4,121.2,42.2,0.47781194830285967,18 Mar 2022,0.2516556291390728,0.11013215859030832,1120.0,126.5
64.0,BS15,106.6,33.6,78.4,20.6,1.2516750345974912,11 Apr 2022,0.5206847360912982,0.15243243243243237,3270.0,98.5
64.0,BS15,128.625,39.875,98.625,32.25,1.7793637793222485,16 May 2022,0.526706231454006,0.132013201320132,3270.0,98.5
64.0,BS15,128.6,88.4,104.0,38.6,0.34984591252644465,18 Mar 2022,0.1852534562211981,0.10576096302665518,3270.0,98.5
65.0,BS20,116.0,37.333333333333336,87.33333333333333,21.666666666666668,1.1873289361511195,11 Apr 2022,0.5130434782608695,0.14098360655737707,1240.0,111.0
65.0,BS20,142.0,41.125,112.625,31.25,1.6662547576049251,16 May 2022,0.5508532423208191,0.11536573392243496,1240.0,111.0
65.0,BS20,136.2,93.6,111.2,42.8,0.3658039481982371,18 Mar 2022,0.18537859007832896,0.1010509296685529,1240.0,111.0
66.0,S3,159.0,29.333333333333332,107.33333333333333,21.333333333333332,1.8984149563096933,11 Apr 2022,0.6884955752212388,0.19399249061326662,1743.0,109.0
66.0,S3,286.14285714285717,37.42857142857143,203.0,35.857142857142854,2.5876396806665865,16 May 2022,0.768653421633554,0.16997663551401873,1743.0,109.0
66.0,S3,163.4,87.4,129.0,42.0,0.5818954618487202,18 Mar 2022,0.30303030303030304,0.11764705882352944,1743.0,109.0
66.0,S3,200.6,40.0,138.4,35.8,2.2943643364567103,27 May 2022,0.6674979218620116,0.18348082595870202,1743.0,109.0
67.0,S7,115.33333333333333,36.0,92.33333333333333,17.666666666666668,1.1093113087483728,11 Apr 2022,0.5242290748898679,0.11075441412520065,580.0,111.5
67.0,S7,131.2,55.8,107.6,35.4,1.0178122634961535,16 May 2022,0.40320855614973256,0.09882747068676716,580.0,111.5
67.0,S7,141.2,96.8,120.0,43.4,0.3803849768233513,18 Mar 2022,0.18655462184873947,0.08116385911179169,580.0,111.5
67.0,S7,131.6,42.8,100.6,30.2,1.3349359539910455,27 May 2022,0.5091743119266056,0.1335055986218777,580.0,111.5
68.0,BS13,170.0,34.0,118.33333333333333,19.333333333333332,1.5184573389904361,11 Apr 2022,0.6666666666666666,0.17919075144508673,3480.0,105.0
68.0,BS13,209.57142857142858,30.142857142857142,145.71428571428572,23.142857142857142,2.0752619561422696,16 May 2022,0.7485101311084625,0.17973462002412544,3480.0,105.0
68.0,BS13,173.4,75.4,134.2,36.0,0.7660300148176219,18 Mar 2022,0.39389067524115756,0.1274382314694409,3480.0,105.0
68.0,BS13,218.8,37.4,151.8,29.0,1.9826575096887922,27 May 2022,0.7080405932864949,0.18078791149487317,3480.0,105.0
69.0,BS17,141.66666666666666,34.0,102.0,20.0,1.4568575629917095,11 Apr 2022,0.6129032258064516,0.16279069767441856,853.0,106.0
69.0,BS17,120.71428571428571,30.285714285714285,91.85714285714286,23.714285714285715,1.9929443905196262,16 May 2022,0.5988647114474929,0.13575268817204297,853.0,106.0
69.0,BS17,146.8,90.4,117.4,40.8,0.46420987339207115,18 Mar 2022,0.23777403035413155,0.11127933383800151,853.0,106.0
69.0,BS17,80.2,25.8,62.4,14.4,1.3132756138114043,27 May 2022,0.5132075471698114,0.1248246844319776,853.0,106.0
70.0,RGA5,156.0,58.0,115.0,28.0,0.8637873754152824,11 Apr 2022,0.45794392523364486,0.15129151291512916,3696.0,71.0
70.0,RGA5,110.5,31.5,86.25,20.375,1.4017038602319638,16 May 2022,0.5563380281690141,0.12325285895806862,3696.0,71.0
70.0,RGA5,170.8,85.0,135.2,41.4,0.6403913289642225,18 Mar 2022,0.3354182955433933,0.11633986928104582,3696.0,71.0
70.0,RGA5,228.2,44.4,167.6,26.2,1.5143955792825243,27 May 2022,0.6742479823917829,0.1531076301162203,3696.0,71.0
71.0,RGA1,160.2,45.8,116.4,28.0,1.3430212170492286,11 Apr 2022,0.5553398058252427,0.15835140997830796,3552.0,71.0
71.0,RGA1,135.14285714285714,28.285714285714285,102.42857142857143,18.428571428571427,1.6095434605796732,16 May 2022,0.653846153846154,0.13770294648226095,3552.0,71.0
71.0,RGA1,160.0,92.5,129.75,42.75,0.5048182695832439,18 Mar 2022,0.26732673267326734,0.10440034512510785,3552.0,71.0
71.0,RGA1,272.4,53.0,205.0,27.8,1.402976626888819,27 May 2022,0.6742470805162877,0.14118139924591533,3552.0,71.0
72.0,BS15,108.5,37.0,85.25,21.75,1.1403620100111715,11 Apr 2022,0.49140893470790376,0.12,2075.0,87.5
72.0,BS15,92.0,39.57142857142857,76.85714285714286,26.571428571428573,1.0454554602271473,16 May 2022,0.39847991313789366,0.08967851099830793,2075.0,87.5
72.0,BS15,146.2,108.0,120.4,46.2,0.3001274011953375,18 Mar 2022,0.15027537372147912,0.09677419354838702,2075.0,87.5
72.0,BS15,121.0,50.8,97.8,36.0,1.1238474393592661,27 May 2022,0.4086146682188591,0.1060329067641682,2075.0,87.5
73.0,BS20,119.25,39.5,95.75,21.5,1.0606840157896495,11 Apr 2022,0.5023622047244094,0.10930232558139535,718.0,116.0
73.0,BS20,116.42857142857143,40.57142857142857,96.14285714285714,27.142857142857142,1.3095432678687982,16 May 2022,0.4831665150136488,0.09543010752688176,718.0,116.0
73.0,BS20,145.8,99.4,117.2,42.0,0.344403471916266,18 Mar 2022,0.18923327895595432,0.10874524714828901,718.0,116.0
73.0,BS20,95.0,29.2,76.8,20.2,1.364396474015835,27 May 2022,0.5297906602254427,0.10593713620488941,718.0,116.0
74.0,S5,108.5,44.5,93.5,21.75,0.9333942197411202,11 Apr 2022,0.41830065359477125,0.07425742574257425,446.0,109.5
74.0,S5,126.5,51.5,104.0,38.333333333333336,1.3467021744531866,16 May 2022,0.42134831460674155,0.09761388286334056,446.0,109.5
74.0,S5,139.0,95.06666666666666,111.13333333333334,42.8,0.35669777558642857,18 Mar 2022,0.18769581315864428,0.11140724946695094,446.0,109.5
74.0,S5,104.2,35.4,83.0,23.0,1.2235254406971787,27 May 2022,0.49283667621776517,0.11324786324786328,446.0,109.5
75.0,S10,,,,,,11 Apr 2022,,,583.0,105.5
75.0,S10,110.5,53.5,93.16666666666667,41.5,1.3802617264695467,16 May 2022,0.3475609756097561,0.08510638297872337,583.0,105.5
75.0,S10,136.8,95.6,112.0,42.4,0.3417306948121967,18 Mar 2022,0.17728055077452676,0.09967845659163992,583.0,105.5
75.0,S10,93.6,30.8,74.6,20.4,1.3221395267267821,27 May 2022,0.504823151125402,0.11296076099881094,583.0,105.5
76.0,BS11,136.75,40.5,108.25,26.5,1.4046133588220182,11 Apr 2022,0.5430183356840621,0.11632653061224489,2720.0,70.5
76.0,BS11,135.71428571428572,44.57142857142857,100.28571428571429,29.714285714285715,1.2943299196155977,16 May 2022,0.5055467511885896,0.15012106537530268,2720.0,70.5
76.0,BS11,179.6,92.6,146.8,45.4,0.619526457689805,18 Mar 2022,0.319617927994122,0.10049019607843132,2720.0,70.5
76.0,BS11,88.0,30.666666666666668,66.66666666666667,18.333333333333332,1.1079982247749007,27 May 2022,0.4831460674157303,0.13793103448275856,2720.0,70.5
77.0,BS20,111.0,47.75,86.5,25.25,0.7899089826781676,11 Apr 2022,0.3984251968503937,0.1240506329113924,1235.0,122.5
77.0,BS20,147.16666666666666,47.5,117.0,40.333333333333336,2.0597110265654344,16 May 2022,0.511986301369863,0.1141955835962145,1235.0,122.5
77.0,BS20,144.4,108.6,120.8,47.0,0.28946849876148173,18 Mar 2022,0.14150197628458502,0.08898944193061843,1235.0,122.5
78.0,S1,132.75,43.75,100.5,24.0,1.1038863036601607,11 Apr 2022,0.5042492917847026,0.1382636655948553,1400.0,123.5
78.0,S1,159.16666666666666,42.333333333333336,117.83333333333333,33.333333333333336,1.7706974062492105,16 May 2022,0.5798180314309346,0.14921780986762934,1400.0,123.5
78.0,S1,139.8,96.0,113.2,43.2,0.35848333745797056,18 Mar 2022,0.18575063613231557,0.10513833992094865,1400.0,123.5
79.0,S10,103.66666666666667,42.0,80.66666666666667,19.333333333333332,0.8392120389902238,11 Apr 2022,0.42334096109839814,0.12477396021699819,1260.0,104.0
79.0,S10,147.85714285714286,56.285714285714285,117.71428571428571,40.857142857142854,1.4204071662998354,16 May 2022,0.4485654303708888,0.113501882732652,1260.0,104.0
79.0,S10,131.2,98.4,108.0,44.4,0.3178504352548908,18 Mar 2022,0.1428571428571428,0.09698996655518391,1260.0,104.0
80.0,RGA1,140.0,41.0,102.0,25.4,1.2729854499318574,11 Apr 2022,0.5469613259668509,0.15702479338842976,4330.0,66.0
80.0,RGA1,182.83333333333334,37.166666666666664,140.0,24.833333333333332,1.6250840629825125,16 May 2022,0.6621212121212122,0.13267940113577698,4330.0,66.0
80.0,RGA1,175.6,101.8,144.6,48.6,0.49845542801136544,18 Mar 2022,0.26604181687094447,0.09681449094316052,4330.0,66.0
80.0,RGA1,198.83333333333334,44.333333333333336,154.33333333333334,25.833333333333332,1.386041362342911,27 May 2022,0.6353666895133653,0.12600283152430392,4330.0,66.0
81.0,RGA2,141.33333333333334,45.666666666666664,110.33333333333333,30.0,1.3353960324096865,11 Apr 2022,0.5115864527629235,0.12317880794701991,3713.0,61.5
81.0,RGA2,176.16666666666666,47.166666666666664,138.66666666666666,32.166666666666664,1.4128639501006506,16 May 2022,0.5776119402985075,0.11911064055055585,3713.0,61.5
81.0,RGA2,155.6,86.2,121.0,40.6,0.5360665549983811,18 Mar 2022,0.2870140612076095,0.12509038322487342,3713.0,61.5
81.0,RGA2,211.5,63.833333333333336,174.5,33.833333333333336,1.0659189196407772,27 May 2022,0.5363196125907991,0.09585492227979274,3713.0,61.5
82.0,S8,111.5,36.0,82.75,20.25,1.1739775382641617,11 Apr 2022,0.511864406779661,0.148005148005148,2379.0,107.5
82.0,S8,130.57142857142858,48.714285714285715,106.0,31.571428571428573,1.160946504482105,16 May 2022,0.45657370517928286,0.10386473429951695,2379.0,107.5
82.0,S8,140.8,100.8,115.8,42.8,0.3280597082233074,18 Mar 2022,0.1655629139072848,0.09742790335151992,2379.0,107.5
83.0,S3,150.0,46.0,108.5,22.5,1.0285072652321365,11 Apr 2022,0.5306122448979592,0.16054158607350097,2350.0,107.0
83.0,S3,192.33333333333334,48.666666666666664,149.66666666666666,36.166666666666664,1.6714477349097496,16 May 2022,0.5961272475795298,0.12475633528265112,2350.0,107.0
83.0,S3,131.2,94.6,108.4,42.0,0.3158231842544261,18 Mar 2022,0.16209034543844109,0.09515859766277121,2350.0,107.0
84.0,BS18,115.0,46.333333333333336,84.66666666666667,21.666666666666668,0.7794175134292898,11 Apr 2022,0.4256198347107437,0.15191986644407343,2293.0,116.5
84.0,BS18,134.5,50.0,111.0,36.0,1.3653189864794408,16 May 2022,0.45799457994579945,0.09572301425661914,2293.0,116.5
84.0,BS18,136.2,96.4,111.6,41.6,0.34058684240158615,18 Mar 2022,0.17110920034393803,0.099273607748184,2293.0,116.5
85.0,BS13,120.33333333333333,34.666666666666664,93.33333333333333,21.333333333333332,1.382532804328429,11 Apr 2022,0.5526881720430107,0.12636505460218408,3760.0,104.0
85.0,BS13,340.6666666666667,50.333333333333336,240.16666666666666,43.833333333333336,2.2188780351138715,16 May 2022,0.7425404944586531,0.17302725968436158,3760.0,104.0
85.0,BS13,152.6,97.0,122.6,42.6,0.40408766614407804,18 Mar 2022,0.22275641025641024,0.10901162790697674,3760.0,104.0
85.0,BS13,175.8,35.8,128.6,27.0,1.8299545139408349,27 May 2022,0.661625708884688,0.15505913272010519,3760.0,104.0
86.0,S9,125.0,37.333333333333336,94.0,20.666666666666668,1.2096428708557314,11 Apr 2022,0.5400410677618069,0.1415525114155251,1944.0,101.0
86.0,S9,197.0,52.0,155.0,46.166666666666664,2.7480164029666976,16 May 2022,0.5823293172690763,0.11931818181818182,1944.0,101.0
86.0,S9,143.75,108.25,121.5,46.5,0.2740143819222363,18 Mar 2022,0.14087301587301587,0.08388312912346843,1944.0,101.0
86.0,S9,119.8,35.2,93.0,25.6,1.561926663692628,27 May 2022,0.5458064516129032,0.12593984962406013,1944.0,101.0
87.0,S4,131.66666666666666,44.333333333333336,98.0,23.666666666666668,1.0485072709521608,11 Apr 2022,0.4962121212121211,0.14658925979680693,1691.0,111.5
87.0,S4,141.08333333333334,41.416666666666664,110.33333333333333,29.916666666666668,1.553463807970892,16 May 2022,0.5461187214611873,0.12230692741133581,1691.0,111.5
87.0,S4,149.25,103.0,119.0,45.0,0.3391807433417448,18 Mar 2022,0.18334985133795836,0.11276794035414725,1691.0,111.5
87.0,S4,127.83333333333333,43.166666666666664,102.5,29.333333333333332,1.2833272329937182,27 May 2022,0.49512670565302136,0.10998552821997104,1691.0,111.5
88.0,BS19,108.66666666666667,41.333333333333336,84.66666666666667,23.333333333333332,0.9890077989099879,11 Apr 2022,0.44888888888888895,0.12413793103448276,1613.0,115.5
88.0,BS19,132.85714285714286,45.57142857142857,107.42857142857143,29.571428571428573,1.2424497321409969,16 May 2022,0.489191353082466,0.10582639714625447,1613.0,115.5
88.0,BS19,164.25,91.5,134.5,41.75,0.49874539626665115,18 Mar 2022,0.2844574780058651,0.099581589958159,1613.0,115.5
88.0,BS19,95.5,31.0,79.33333333333333,21.666666666666668,1.3929639995009087,27 May 2022,0.5098814229249012,0.09246901811248812,1613.0,115.5
89.0,BS14,109.0,43.333333333333336,79.33333333333333,22.333333333333332,0.894080818925938,11 Apr 2022,0.43107221006564544,0.15752212389380535,1490.0,83.0
89.0,BS14,189.16666666666666,63.0,149.16666666666666,53.5,-4.763143000723799,16 May 2022,0.5003304692663582,0.11822660098522168,1490.0,83.0
89.0,BS14,125.25,95.5,102.0,41.25,0.28674226606496495,18 Mar 2022,0.1347678369195923,0.10231023102310231,1490.0,83.0
89.0,BS14,118.16666666666667,38.5,92.66666666666667,24.666666666666668,1.2456117248972218,27 May 2022,0.5085106382978724,0.12094861660079051,1490.0,83.0
90.0,RGA2,149.0,37.0,111.4,25.0,1.5692389732786614,11 Apr 2022,0.6021505376344086,0.1443932411674347,4410.0,70.5
90.0,RGA2,164.71428571428572,37.285714285714285,123.57142857142857,30.428571428571427,1.979902753365614,16 May 2022,0.630834512022631,0.14271555996035684,4410.0,70.5
90.0,RGA2,161.0,96.25,131.5,47.5,0.48506098356904676,18 Mar 2022,0.25170068027210885,0.10085470085470086,4410.0,70.5
90.0,RGA2,211.0,46.0,157.8,26.8,1.4226685164652166,27 May 2022,0.642023346303502,0.14425162689804769,4410.0,70.5
91.0,RGA3,149.6,43.2,116.0,26.6,1.334705751314083,11 Apr 2022,0.5518672199170124,0.1265060240963855,4300.0,74.0
91.0,RGA3,197.375,37.75,152.5,27.75,1.8393366793861865,16 May 2022,0.6788942052099947,0.12826009289031798,4300.0,74.0
91.0,RGA3,167.75,96.5,136.25,45.25,0.49756117332255695,18 Mar 2022,0.2696310312204352,0.10361842105263158,4300.0,74.0
91.0,RGA3,373.1666666666667,80.33333333333333,282.3333333333333,42.666666666666664,1.3284037511973,27 May 2022,0.6457184858507903,0.13857106534452077,4300.0,74.0
92.0,BS13,140.6,36.0,103.4,21.4,1.3935229097723685,11 Apr 2022,0.5922989807474519,0.1524590163934426,4200.0,105.0
92.0,BS13,191.5,34.666666666666664,144.66666666666666,22.166666666666668,1.6591935781900704,16 May 2022,0.6934414148857775,0.1393158155676748,4200.0,105.0
92.0,BS13,175.25,90.25,135.25,44.0,0.5998477059306533,18 Mar 2022,0.32015065913371,0.1288244766505636,4200.0,105.0
92.0,BS13,454.8333333333333,89.0,331.1666666666667,74.66666666666667,2.110974641945448,27 May 2022,0.6726938400245174,0.15733672603901608,4200.0,105.0
93.0,BS19,109.0,40.25,81.75,24.5,1.2466933627449213,11 Apr 2022,0.46063651591289784,0.14285714285714285,1900.0,118.5
93.0,BS19,280.0,44.0,202.83333333333334,36.166666666666664,2.174571750365399,16 May 2022,0.7283950617283951,0.15982050396962372,1900.0,118.5
93.0,BS19,150.0,100.75,120.5,47.75,0.3820695013625458,18 Mar 2022,0.19641076769690927,0.10905730129390019,1900.0,118.5
93.0,BS19,91.16666666666667,26.833333333333332,75.33333333333333,18.5,1.4807713441675414,27 May 2022,0.5451977401129944,0.09509509509509516,1900.0,118.5
94.0,S3,115.0,54.0,99.75,26.25,0.7156423093317706,11 Apr 2022,0.3609467455621302,0.0710128055878929,1800.0,106.5
94.0,S3,198.28571428571428,63.142857142857146,158.0,50.42857142857143,1.6662084775056978,16 May 2022,0.5169398907103825,0.11307137129109862,1800.0,106.5
94.0,S3,134.0,95.5,108.0,43.25,0.30803613826001885,18 Mar 2022,0.16775599128540306,0.10743801652892562,1800.0,106.5
94.0,S3,94.6,32.0,75.2,18.8,1.0713150144714612,27 May 2022,0.49447077409162715,0.11425206124852762,1800.0,106.5
95.0,S8,107.0,52.0,83.0,27.0,0.7556139928191373,11 Apr 2022,0.34591194968553457,0.12631578947368421,1882.0,113.0
95.0,S8,159.71428571428572,47.714285714285715,124.42857142857143,33.142857142857146,1.4198578444251067,16 May 2022,0.5399449035812671,0.12418300653594773,1882.0,113.0
95.0,S8,140.5,101.0,115.0,42.75,0.29023790051260195,18 Mar 2022,0.16356107660455488,0.09980430528375733,1882.0,113.0
95.0,S8,124.33333333333333,33.5,94.33333333333333,23.833333333333332,1.5223835655916143,27 May 2022,0.5755015839493136,0.13719512195121952,1882.0,113.0
96.0,BS15,108.33333333333333,44.666666666666664,83.0,25.666666666666668,0.9502651617118646,11 Apr 2022,0.41612200435729846,0.13240418118466898,2073.0,82.5
96.0,BS15,143.14285714285714,39.714285714285715,111.42857142857143,27.142857142857142,1.497436339740608,16 May 2022,0.5656249999999999,0.12457912457912457,2073.0,82.5
96.0,BS15,140.0,98.25,114.25,42.5,0.32188067345037596,18 Mar 2022,0.17523609653725078,0.10127826941986234,2073.0,82.5
97.0,BS16,134.75,35.5,99.0,24.75,1.5924946518967964,11 Apr 2022,0.5829662261380323,0.15294117647058825,3530.0,91.0
97.0,BS16,81.16666666666667,34.166666666666664,66.5,22.833333333333332,1.10405944647349,16 May 2022,0.40751445086705207,0.09932279909706548,3530.0,91.0
97.0,BS16,178.25,100.0,143.5,46.75,0.5301569223618116,18 Mar 2022,0.2812219227313567,0.108003108003108,3530.0,91.0
97.0,BS16,106.16666666666667,43.166666666666664,81.16666666666667,32.833333333333336,1.3020319147463415,27 May 2022,0.421875,0.13345195729537365,3530.0,91.0
98.0,S5,104.75,35.0,78.5,20.25,1.1576156477817503,11 Apr 2022,0.4991055456171735,0.1432469304229195,2535.0,103.0
98.0,S5,152.66666666666666,60.666666666666664,121.11111111111111,49.333333333333336,1.5924867231536999,16 May 2022,0.43125,0.11525974025974021,2535.0,103.0
98.0,S5,162.75,101.25,128.5,45.75,0.4278861446924035,18 Mar 2022,0.23295454545454544,0.11759656652360514,2535.0,103.0
99.0,S6,109.66666666666667,37.166666666666664,81.5,21.666666666666668,1.127579660957503,11 Apr 2022,0.4937570942111237,0.14734088927637315,2659.0,102.0
99.0,S6,133.0,44.0,101.5,28.333333333333332,1.2470602395887194,16 May 2022,0.5028248587570622,0.13432835820895522,2659.0,102.0
99.0,S6,151.0,104.75,122.75,45.75,0.31283316511886533,18 Mar 2022,0.18084066471163246,0.10319634703196347,2659.0,102.0
100.0,RGA3,129.14285714285714,36.285714285714285,95.0,23.857142857142858,1.4663546248640567,11 Apr 2022,0.5613126079447324,0.1523263224984066,3742.0,66.0
